id,Country,Year,Species,Classification,Cluster,sul2,aph(3'')-Ib,aph(6)-Id,tet(B),catA2,aph(6)-Id*,aph(3'')-Ib*,blaBRO-1,blaBRO-2,blaBRO-1*,blaBRO-1^,blaBRO-2*,AG261,AB778,AC411,AE018
SAMEA4621416_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_57,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620522_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_57,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621124_fa,South Africa,2014,Moraxella catarrhalis,Serosensitive,Serosensitive_3,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622294_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_6,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621614_fa,South Africa,2014,Moraxella catarrhalis,Serosensitive,Serosensitive_3,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622884_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_6,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621677_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_218,Absent,Absent,Absent,Present,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622514_fa,South Africa,2015,Moraxella catarrhalis,Seroresistant,Seroresistant_120,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621877_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_28,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620785_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_28,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620363_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_28,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621880_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_79,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621053_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_78,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622058_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_75,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent
SAMEA4622144_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_1,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621335_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_17,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621835_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_17,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620516_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_17,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621826_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_17,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622482_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_104,Absent,Absent,Absent,Present,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620414_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_35,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620434_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_35,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620547_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_127,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620994_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_127,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620573_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_127,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620506_fa,South Africa,2013,Moraxella catarrhalis,Serosensitive,Serosensitive_22,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620572_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_1,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620995_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_15,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622366_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_47,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620527_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_47,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620927_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_47,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620855_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_47,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620518_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_15,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622695_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_47,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622473_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_6,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622753_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_6,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622787_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_47,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622717_fa,South Africa,2014,Moraxella catarrhalis,Serosensitive,Serosensitive_32,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622367_fa,South Africa,2015,Moraxella catarrhalis,Seroresistant,Seroresistant_49,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130877_fa,South Africa,2012,Moraxella catarrhalis,Seroresistant,Seroresistant_6,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130834_fa,South Africa,2012,Moraxella catarrhalis,Seroresistant,Seroresistant_5,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130892_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_80,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130763_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_2,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent
SAMEA5130741_fa,South Africa,2013,Moraxella catarrhalis,Serosensitive,Serosensitive_37,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent
SAMEA5130893_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_106,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130886_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_169,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130799_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_33,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130796_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_8,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130787_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_19,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130860_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_73,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130792_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_75,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent
SAMEA5130783_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_35,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130808_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_16,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130750_fa,South Africa,2014,Moraxella catarrhalis,Serosensitive,Serosensitive_13,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130761_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_2,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent
SAMEA5130765_fa,South Africa,2013,Moraxella catarrhalis,Serosensitive,Serosensitive_10,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130822_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_5,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130816_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_48,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130758_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_28,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130775_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_6,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent
SAMEA5130757_fa,South Africa,2014,Moraxella catarrhalis,Serosensitive,Serosensitive_53,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent
SAMEA5130882_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_11,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130852_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_14,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130861_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_53,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130891_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_38,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130883_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_49,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130791_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_148,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130871_fa,South Africa,2012,Moraxella catarrhalis,Seroresistant,Seroresistant_3,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130748_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_45,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130845_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_3,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130768_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_8,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130743_fa,South Africa,2013,Moraxella catarrhalis,Serosensitive,Serosensitive_36,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130920_fa,South Africa,2012,Moraxella catarrhalis,Seroresistant,Seroresistant_119,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130876_fa,South Africa,2012,Moraxella catarrhalis,Seroresistant,Seroresistant_5,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130880_fa,South Africa,2012,Moraxella catarrhalis,Seroresistant,Seroresistant_5,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130831_fa,South Africa,2013,Moraxella catarrhalis,Serosensitive,Serosensitive_39,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130751_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_57,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130776_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_1,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130811_fa,South Africa,2013,Moraxella catarrhalis,Serosensitive,Serosensitive_13,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130843_fa,South Africa,2012,Moraxella catarrhalis,Seroresistant,Seroresistant_204,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130875_fa,South Africa,2012,Moraxella catarrhalis,Seroresistant,Seroresistant_34,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130794_fa,South Africa,2012,Moraxella catarrhalis,Seroresistant,Seroresistant_16,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130868_fa,South Africa,2012,Moraxella catarrhalis,Seroresistant,Seroresistant_16,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130770_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_8,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130767_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_30,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent
SAMEA5130840_fa,South Africa,2012,Moraxella catarrhalis,Serosensitive,Serosensitive_7,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130925_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_92,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130909_fa,South Africa,2012,Moraxella catarrhalis,Seroresistant,Seroresistant_11,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent
SAMEA5130833_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_37,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130749_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_35,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130746_fa,South Africa,2012,Moraxella catarrhalis,Seroresistant,Seroresistant_5,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130790_fa,South Africa,2014,Moraxella catarrhalis,Seroresistant,Seroresistant_78,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130752_fa,South Africa,2013,Moraxella catarrhalis,Serosensitive,Serosensitive_24,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130777_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_6,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130804_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_28,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130812_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_148,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130801_fa,South Africa,2014,Moraxella catarrhalis,Serosensitive,Serosensitive_32,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130782_fa,South Africa,2014,Moraxella catarrhalis,Serosensitive,Serosensitive_6,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA5130825_fa,South Africa,2013,Moraxella catarrhalis,Serosensitive,Serosensitive_15,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Present,Absent,Absent
SAMEA5130795_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_2,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent
SAMEA5130807_fa,South Africa,2013,Moraxella catarrhalis,Seroresistant,Seroresistant_2,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent
