run_accession	aligned	altitude	assembly_quality	assembly_software	bam_aspera	bam_bytes	bam_ftp	bam_galaxy	bam_md5	base_count	binning_software	bio_material	bisulfite_protocol	broad_scale_environmental_context	broker_name	cage_protocol	cell_line	cell_type	center_name	checklist	chip_ab_provider	chip_protocol	chip_target	collected_by	collection_date	collection_date_end	collection_date_start	completeness_score	contamination_score	control_experiment	country	cultivar	culture_collection	datahub	depth	description	dev_stage	disease	dnase_protocol	ecotype	elevation	environment_biome	environment_feature	environment_material	environmental_medium	environmental_sample	experiment_accession	experiment_alias	experiment_target	experiment_title	experimental_factor	experimental_protocol	extraction_protocol	faang_library_selection	fastq_aspera	fastq_bytes	fastq_ftp	fastq_galaxy	fastq_md5	file_location	first_created	first_public	germline	hi_c_protocol	host	host_body_site	host_genotype	host_gravidity	host_growth_conditions	host_phenotype	host_scientific_name	host_sex	host_status	host_tax_id	identified_by	instrument_model	instrument_platform	investigation_type	isolate	isolation_source	last_updated	lat	library_construction_protocol	library_gen_protocol	library_layout	library_max_fragment_size	library_min_fragment_size	library_name	library_pcr_isolation_protocol	library_prep_date	library_prep_date_format	library_prep_latitude	library_prep_location	library_prep_longitude	library_selection	library_source	library_strategy	local_environmental_context	location	location_end	location_start	lon	marine_region	mating_type	ncbi_reporting_standard	nominal_length	nominal_sdev	pcr_isolation_protocol	ph	project_name	protocol_label	read_count	read_strand	restriction_enzyme	restriction_enzyme_target_sequence	restriction_site	rna_integrity_num	rna_prep_3_protocol	rna_prep_5_protocol	rna_purity_230_ratio	rna_purity_280_ratio	rt_prep_protocol	age	run_alias	run_date	salinity	sample_accession	sample_alias	sample_capture_status	sample_collection	sample_description	sample_material	sample_prep_interval	sample_prep_interval_units	sample_storage	sample_storage_processing	sample_title	sampling_campaign	sampling_platform	sampling_site	scientific_name	secondary_project	secondary_sample_accession	secondary_study_accession	sequencing_date	sequencing_date_format	sequencing_location	sequencing_longitude	sequencing_method	sequencing_primer_catalog	sequencing_primer_lot	sequencing_primer_provider	serotype	serovar	sex	specimen_voucher	sra_aspera	sra_bytes	sra_ftp	sra_galaxy	sra_md5	status	strain	study_accession	study_alias	study_title	sub_species	sub_strain	submission_accession	submission_tool	submitted_aspera	submitted_bytes	submitted_format	submitted_ftp	submitted_galaxy	submitted_host_sex	submitted_md5	submitted_read_type	surveillance_target	tag	target_gene	tax_id	tax_lineage	taxonomic_classification	taxonomic_identity_marker	temperature	tissue_lib	tissue_type	transposase_protocol	variety
ERR3440023										288677270									Wellcome Sanger Institute;SC	ERC000011														dcc_compare		HiSeq X Ten paired end sequencing											ERX3462043	SC_EXP_26270_7#91		HiSeq X Ten paired end sequencing					fasp.sra.ebi.ac.uk:/vol1/fastq/ERR344/003/ERR3440023/ERR3440023_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR344/003/ERR3440023/ERR3440023_2.fastq.gz	83550946;92783640	ftp.sra.ebi.ac.uk/vol1/fastq/ERR344/003/ERR3440023/ERR3440023_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR344/003/ERR3440023/ERR3440023_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR344/003/ERR3440023/ERR3440023_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR344/003/ERR3440023/ERR3440023_2.fastq.gz	c9527ebe6f76c61431dd799fceaf94b6;5659457d72480fc05c00cee4a3e21b6c		2019-07-17	2019-07-17														HiSeq X Ten	ILLUMINA				2019-07-17		Standard		PAIRED			DN523784G:C12							RANDOM	GENOMIC	WGS									450				Genomic_analysis_of_Haemophilus_influenzae__Moraxella_catarrhalis_and_Staphylococcus_aureus		1911770												SC_RUN_26270_7#91			SAMEA4621752	c9f57096-207f-11e8-9200-3c4a9275d6c8			DrakHMS7375019						DrakHMS7375019				Moraxella catarrhalis		ERS2442430	ERP107281																		public		PRJEB25371	Genomic_analysis_of_Haemophilus_influenzae__Moraxella_catarrhalis_and_Staphylococcus_aureus-sc-5248	Genomic_analysis_of_Haemophilus_influenzae__Moraxella_catarrhalis_and_Staphylococcus_aureus			ERA2041030		fasp.sra.ebi.ac.uk:/vol1/run/ERR344/ERR3440023/26270_7#91.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR344/ERR3440023/26270_7#91.cram.crai	123000802;1844	CRAM;CRAI	ftp.sra.ebi.ac.uk/vol1/run/ERR344/ERR3440023/26270_7#91.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR344/ERR3440023/26270_7#91.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR344/ERR3440023/26270_7#91.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR344/ERR3440023/26270_7#91.cram.crai		72324e86b3c38a579d1ccc1cdf26e9af;a5e8ccc4922b47ad7dc397c16ef149a7			pathogen;pathogen:bacterium		480	1;131567;2;3379134;1224;1236;2887326;468;475;480							
ERR3904178										328205144									Wellcome Sanger Institute;SC	ERC000011														dcc_compare		HiSeq X Ten paired end sequencing											ERX3914231	SC_EXP_26251_8#103		HiSeq X Ten paired end sequencing					fasp.sra.ebi.ac.uk:/vol1/fastq/ERR390/008/ERR3904178/ERR3904178_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR390/008/ERR3904178/ERR3904178_2.fastq.gz	91519277;98694780	ftp.sra.ebi.ac.uk/vol1/fastq/ERR390/008/ERR3904178/ERR3904178_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR390/008/ERR3904178/ERR3904178_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR390/008/ERR3904178/ERR3904178_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR390/008/ERR3904178/ERR3904178_2.fastq.gz	16f73302954efd9d29e514ff3eed5d93;948ddc8f0f51d3e7faa30b6fd6faf1e8		2020-02-12	2020-02-12														HiSeq X Ten	ILLUMINA				2020-02-12		Standard		PAIRED			DN523791F:H1							RANDOM	GENOMIC	WGS									450				Genomic_analysis_of_Haemophilus_influenzae__Moraxella_catarrhalis_and_Staphylococcus_aureus		2173544												SC_RUN_26251_8#103			SAMEA4622139	ea89e724-207f-11e8-9200-3c4a9275d6c8			DrakHMS7375416						DrakHMS7375416				Moraxella catarrhalis		ERS2442816	ERP107281																		public		PRJEB25371	Genomic_analysis_of_Haemophilus_influenzae__Moraxella_catarrhalis_and_Staphylococcus_aureus-sc-5248	Genomic_analysis_of_Haemophilus_influenzae__Moraxella_catarrhalis_and_Staphylococcus_aureus			ERA2380443		fasp.sra.ebi.ac.uk:/vol1/run/ERR390/ERR3904178/26251_8#103.cram	133427083	CRAM	ftp.sra.ebi.ac.uk/vol1/run/ERR390/ERR3904178/26251_8#103.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR390/ERR3904178/26251_8#103.cram		35f994e8882143761bbba52b9448f75f			pathogen;pathogen:bacterium		480	1;131567;2;3379134;1224;1236;2887326;468;475;480							
ERR3411911										354318480									Wellcome Sanger Institute;SC	ERC000011														dcc_compare		HiSeq X Ten paired end sequencing											ERX3435557	SC_EXP_26144_6#115		HiSeq X Ten paired end sequencing					fasp.sra.ebi.ac.uk:/vol1/fastq/ERR341/001/ERR3411911/ERR3411911_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR341/001/ERR3411911/ERR3411911_2.fastq.gz	96491964;110109317	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/001/ERR3411911/ERR3411911_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/001/ERR3411911/ERR3411911_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/001/ERR3411911/ERR3411911_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/001/ERR3411911/ERR3411911_2.fastq.gz	af957e6914e469e0e12cbb5e9f55f3ab;9c4940cc2da446ba96745b920ac88e04		2019-07-02	2019-07-02														HiSeq X Ten	ILLUMINA				2019-07-02		Standard		PAIRED			DN520581I:C3							RANDOM	GENOMIC	WGS									450				Genomic_analysis_of_Haemophilus_influenzae__Moraxella_catarrhalis_and_Staphylococcus_aureus		2346480												SC_RUN_26144_6#115			SAMEA4620996	900e858e-207f-11e8-9200-3c4a9275d6c8			DrakHMS7374275						DrakHMS7374275				Moraxella catarrhalis		ERS2441675	ERP107281																		public		PRJEB25371	Genomic_analysis_of_Haemophilus_influenzae__Moraxella_catarrhalis_and_Staphylococcus_aureus-sc-5248	Genomic_analysis_of_Haemophilus_influenzae__Moraxella_catarrhalis_and_Staphylococcus_aureus			ERA2026873		fasp.sra.ebi.ac.uk:/vol1/run/ERR341/ERR3411911/26144_6#115.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR341/ERR3411911/26144_6#115.cram.crai	147919749;2283	CRAM;CRAI	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR3411911/26144_6#115.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR3411911/26144_6#115.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR3411911/26144_6#115.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR3411911/26144_6#115.cram.crai		051e440b066d80a7fc1ba6d9824c75d9;bec0c0b324099609f1a5b275e067b789			pathogen;pathogen:bacterium		480	1;131567;2;3379134;1224;1236;2887326;468;475;480							
ERR3440024										300268332									Wellcome Sanger Institute;SC	ERC000011														dcc_compare		HiSeq X Ten paired end sequencing											ERX3462044	SC_EXP_26270_7#92		HiSeq X Ten paired end sequencing					fasp.sra.ebi.ac.uk:/vol1/fastq/ERR344/004/ERR3440024/ERR3440024_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR344/004/ERR3440024/ERR3440024_2.fastq.gz	86670830;95549936	ftp.sra.ebi.ac.uk/vol1/fastq/ERR344/004/ERR3440024/ERR3440024_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR344/004/ERR3440024/ERR3440024_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR344/004/ERR3440024/ERR3440024_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR344/004/ERR3440024/ERR3440024_2.fastq.gz	3fb7672426acdc9b09811195f6df3f86;5ad7f8bd8e11946f78d63603eb6b1dd6		2019-07-17	2019-07-17														HiSeq X Ten	ILLUMINA				2019-07-17		Standard		PAIRED			DN523784G:D12							RANDOM	GENOMIC	WGS									450				Genomic_analysis_of_Haemophilus_influenzae__Moraxella_catarrhalis_and_Staphylococcus_aureus		1988532												SC_RUN_26270_7#92			SAMEA4621753	c9fc7ef4-207f-11e8-9200-3c4a9275d6c8			DrakHMS7375020						DrakHMS7375020				Moraxella catarrhalis		ERS2442431	ERP107281																		public		PRJEB25371	Genomic_analysis_of_Haemophilus_influenzae__Moraxella_catarrhalis_and_Staphylococcus_aureus-sc-5248	Genomic_analysis_of_Haemophilus_influenzae__Moraxella_catarrhalis_and_Staphylococcus_aureus			ERA2041030		fasp.sra.ebi.ac.uk:/vol1/run/ERR344/ERR3440024/26270_7#92.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR344/ERR3440024/26270_7#92.cram.crai	127131691;1896	CRAM;CRAI	ftp.sra.ebi.ac.uk/vol1/run/ERR344/ERR3440024/26270_7#92.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR344/ERR3440024/26270_7#92.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR344/ERR3440024/26270_7#92.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR344/ERR3440024/26270_7#92.cram.crai		3ff4b554d401394bce7198bfe42f8e48;50c2499691487ac0d07aa2173f9f2e71			pathogen;pathogen:bacterium		480	1;131567;2;3379134;1224;1236;2887326;468;475;480							
ERR3904200										302996298									Wellcome Sanger Institute;SC	ERC000011														dcc_compare		HiSeq X Ten paired end sequencing											ERX3914253	SC_EXP_26251_8#125		HiSeq X Ten paired end sequencing					fasp.sra.ebi.ac.uk:/vol1/fastq/ERR390/000/ERR3904200/ERR3904200_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR390/000/ERR3904200/ERR3904200_2.fastq.gz	84639207;91791863	ftp.sra.ebi.ac.uk/vol1/fastq/ERR390/000/ERR3904200/ERR3904200_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR390/000/ERR3904200/ERR3904200_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR390/000/ERR3904200/ERR3904200_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR390/000/ERR3904200/ERR3904200_2.fastq.gz	b0605a2e57878fe897dfcd52b1fdd1ee;89b3e43ea5415b2d78bae31b695694b6		2020-02-12	2020-02-12														HiSeq X Ten	ILLUMINA				2020-02-12		Standard		PAIRED			DN523791F:F4							RANDOM	GENOMIC	WGS									450				Genomic_analysis_of_Haemophilus_influenzae__Moraxella_catarrhalis_and_Staphylococcus_aureus		2006598												SC_RUN_26251_8#125			SAMEA4622161	eb930e8e-207f-11e8-9200-3c4a9275d6c8			DrakHMS7375438						DrakHMS7375438				Moraxella catarrhalis		ERS2442838	ERP107281																		public		PRJEB25371	Genomic_analysis_of_Haemophilus_influenzae__Moraxella_catarrhalis_and_Staphylococcus_aureus-sc-5248	Genomic_analysis_of_Haemophilus_influenzae__Moraxella_catarrhalis_and_Staphylococcus_aureus			ERA2380443		fasp.sra.ebi.ac.uk:/vol1/run/ERR390/ERR3904200/26251_8#125.cram	124020242	CRAM	ftp.sra.ebi.ac.uk/vol1/run/ERR390/ERR3904200/26251_8#125.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR390/ERR3904200/26251_8#125.cram		3c99ac07cff026fb94b42ba6c650f921			pathogen;pathogen:bacterium		480	1;131567;2;3379134;1224;1236;2887326;468;475;480							
ERR3411913										361112574									Wellcome Sanger Institute;SC	ERC000011														dcc_compare		HiSeq X Ten paired end sequencing											ERX3435559	SC_EXP_26144_6#117		HiSeq X Ten paired end sequencing					fasp.sra.ebi.ac.uk:/vol1/fastq/ERR341/003/ERR3411913/ERR3411913_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR341/003/ERR3411913/ERR3411913_2.fastq.gz	98548025;110800076	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/003/ERR3411913/ERR3411913_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/003/ERR3411913/ERR3411913_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/003/ERR3411913/ERR3411913_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/003/ERR3411913/ERR3411913_2.fastq.gz	85cefeb783b6646909d02efb38e85abb;1fd09d1c2e033d81c04d40cb15500d56		2019-07-02	2019-07-02														HiSeq X Ten	ILLUMINA				2019-07-02		Standard		PAIRED			DN520581I:E3							RANDOM	GENOMIC	WGS									450				Genomic_analysis_of_Haemophilus_influenzae__Moraxella_catarrhalis_and_Staphylococcus_aureus		2391474												SC_RUN_26144_6#117			SAMEA4620998	90276bf8-207f-11e8-9200-3c4a9275d6c8			DrakHMS7374277						DrakHMS7374277				Moraxella catarrhalis		ERS2441677	ERP107281																		public		PRJEB25371	Genomic_analysis_of_Haemophilus_influenzae__Moraxella_catarrhalis_and_Staphylococcus_aureus-sc-5248	Genomic_analysis_of_Haemophilus_influenzae__Moraxella_catarrhalis_and_Staphylococcus_aureus			ERA2026873		fasp.sra.ebi.ac.uk:/vol1/run/ERR341/ERR3411913/26144_6#117.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR341/ERR3411913/26144_6#117.cram.crai	150053928;2308	CRAM;CRAI	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR3411913/26144_6#117.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR3411913/26144_6#117.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR3411913/26144_6#117.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR3411913/26144_6#117.cram.crai		fb89efa1dffb5824397a191fd638bb7a;0c2d70954fd85f06c582d0781b705566			pathogen;pathogen:bacterium		480	1;131567;2;3379134;1224;1236;2887326;468;475;480							
ERR3440026										292288586									Wellcome Sanger Institute;SC	ERC000011														dcc_compare		HiSeq X Ten paired end sequencing											ERX3462046	SC_EXP_26270_7#94		HiSeq X Ten paired end sequencing					fasp.sra.ebi.ac.uk:/vol1/fastq/ERR344/006/ERR3440026/ERR3440026_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR344/006/ERR3440026/ERR3440026_2.fastq.gz	84575066;93739343	ftp.sra.ebi.ac.uk/vol1/fastq/ERR344/006/ERR3440026/ERR3440026_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR344/006/ERR3440026/ERR3440026_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR344/006/ERR3440026/ERR3440026_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR344/006/ERR3440026/ERR3440026_2.fastq.gz	9b57d937858bcae0a0e394b60c4e2794;397ecfa36abb910e1074cfa4029a7ba2		2019-07-17	2019-07-17														HiSeq X Ten	ILLUMINA				2019-07-17		Standard		PAIRED			DN523784G:F12							RANDOM	GENOMIC	WGS									450				Genomic_analysis_of_Haemophilus_influenzae__Moraxella_catarrhalis_and_Staphylococcus_aureus		1935686												SC_RUN_26270_7#94			SAMEA4621755	ca0bfa82-207f-11e8-9200-3c4a9275d6c8			DrakHMS7375022						DrakHMS7375022				Moraxella catarrhalis		ERS2442433	ERP107281																		public		PRJEB25371	Genomic_analysis_of_Haemophilus_influenzae__Moraxella_catarrhalis_and_Staphylococcus_aureus-sc-5248	Genomic_analysis_of_Haemophilus_influenzae__Moraxella_catarrhalis_and_Staphylococcus_aureus			ERA2041030		fasp.sra.ebi.ac.uk:/vol1/run/ERR344/ERR3440026/26270_7#94.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR344/ERR3440026/26270_7#94.cram.crai	124168642;1857	CRAM;CRAI	ftp.sra.ebi.ac.uk/vol1/run/ERR344/ERR3440026/26270_7#94.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR344/ERR3440026/26270_7#94.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR344/ERR3440026/26270_7#94.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR344/ERR3440026/26270_7#94.cram.crai		227ec474b10f97d6f08d551c46511ea2;32a5f1b55554e3564253845f6914bce4			pathogen;pathogen:bacterium		480	1;131567;2;3379134;1224;1236;2887326;468;475;480							
ERR3904201										335623170									Wellcome Sanger Institute;SC	ERC000011														dcc_compare		HiSeq X Ten paired end sequencing											ERX3914254	SC_EXP_26251_8#126		HiSeq X Ten paired end sequencing					fasp.sra.ebi.ac.uk:/vol1/fastq/ERR390/001/ERR3904201/ERR3904201_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR390/001/ERR3904201/ERR3904201_2.fastq.gz	93367126;100040902	ftp.sra.ebi.ac.uk/vol1/fastq/ERR390/001/ERR3904201/ERR3904201_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR390/001/ERR3904201/ERR3904201_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR390/001/ERR3904201/ERR3904201_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR390/001/ERR3904201/ERR3904201_2.fastq.gz	43f07a96a00f503e241a53174088a996;2a7cb1be3f6161c9bb825a63ac60c9af		2020-02-12	2020-02-12														HiSeq X Ten	ILLUMINA				2020-02-12		Standard		PAIRED			DN523791F:G4							RANDOM	GENOMIC	WGS									450				Genomic_analysis_of_Haemophilus_influenzae__Moraxella_catarrhalis_and_Staphylococcus_aureus		2222670												SC_RUN_26251_8#126			SAMEA4622162	eba0cf7e-207f-11e8-9200-3c4a9275d6c8			DrakHMS7375439						DrakHMS7375439				Moraxella catarrhalis		ERS2442839	ERP107281																		public		PRJEB25371	Genomic_analysis_of_Haemophilus_influenzae__Moraxella_catarrhalis_and_Staphylococcus_aureus-sc-5248	Genomic_analysis_of_Haemophilus_influenzae__Moraxella_catarrhalis_and_Staphylococcus_aureus			ERA2380443		fasp.sra.ebi.ac.uk:/vol1/run/ERR390/ERR3904201/26251_8#126.cram	135753321	CRAM	ftp.sra.ebi.ac.uk/vol1/run/ERR390/ERR3904201/26251_8#126.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR390/ERR3904201/26251_8#126.cram		bfe759ceabcfc4160932c6731ab0a915			pathogen;pathogen:bacterium		480	1;131567;2;3379134;1224;1236;2887326;468;475;480							
ERR3411915										331795320									Wellcome Sanger Institute;SC	ERC000011														dcc_compare		HiSeq X Ten paired end sequencing											ERX3435561	SC_EXP_26144_6#119		HiSeq X Ten paired end sequencing					fasp.sra.ebi.ac.uk:/vol1/fastq/ERR341/005/ERR3411915/ERR3411915_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR341/005/ERR3411915/ERR3411915_2.fastq.gz	89998885;101422650	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/005/ERR3411915/ERR3411915_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/005/ERR3411915/ERR3411915_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/005/ERR3411915/ERR3411915_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR341/005/ERR3411915/ERR3411915_2.fastq.gz	8fcc6dddd906dab66c23dfbf546efbf5;2eb149d8a8eea48d717339343b7a1639		2019-07-02	2019-07-02														HiSeq X Ten	ILLUMINA				2019-07-02		Standard		PAIRED			DN520581I:G3							RANDOM	GENOMIC	WGS									450				Genomic_analysis_of_Haemophilus_influenzae__Moraxella_catarrhalis_and_Staphylococcus_aureus		2197320												SC_RUN_26144_6#119			SAMEA4621000	90368624-207f-11e8-9200-3c4a9275d6c8			DrakHMS7374279						DrakHMS7374279				Moraxella catarrhalis		ERS2441679	ERP107281																		public		PRJEB25371	Genomic_analysis_of_Haemophilus_influenzae__Moraxella_catarrhalis_and_Staphylococcus_aureus-sc-5248	Genomic_analysis_of_Haemophilus_influenzae__Moraxella_catarrhalis_and_Staphylococcus_aureus			ERA2026873		fasp.sra.ebi.ac.uk:/vol1/run/ERR341/ERR3411915/26144_6#119.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR341/ERR3411915/26144_6#119.cram.crai	137381963;2132	CRAM;CRAI	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR3411915/26144_6#119.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR3411915/26144_6#119.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR3411915/26144_6#119.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR341/ERR3411915/26144_6#119.cram.crai		3eda11ba5eec20190f170ca667c71ce4;aeb06d4ce9d86117410a712fbad47b69			pathogen;pathogen:bacterium		480	1;131567;2;3379134;1224;1236;2887326;468;475;480							
ERR3440028										285945982									Wellcome Sanger Institute;SC	ERC000011														dcc_compare		HiSeq X Ten paired end sequencing											ERX3462048	SC_EXP_26270_7#96		HiSeq X Ten paired end sequencing					fasp.sra.ebi.ac.uk:/vol1/fastq/ERR344/008/ERR3440028/ERR3440028_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR344/008/ERR3440028/ERR3440028_2.fastq.gz	83174872;92373012	ftp.sra.ebi.ac.uk/vol1/fastq/ERR344/008/ERR3440028/ERR3440028_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR344/008/ERR3440028/ERR3440028_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR344/008/ERR3440028/ERR3440028_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR344/008/ERR3440028/ERR3440028_2.fastq.gz	f3208265b27391a31f8141d74ae42ddc;e177946f33beeb7429fd6129594384a7		2019-07-17	2019-07-17														HiSeq X Ten	ILLUMINA				2019-07-17		Standard		PAIRED			DN523784G:H12							RANDOM	GENOMIC	WGS									450				Genomic_analysis_of_Haemophilus_influenzae__Moraxella_catarrhalis_and_Staphylococcus_aureus		1893682												SC_RUN_26270_7#96			SAMEA4621757	ca215cc4-207f-11e8-9200-3c4a9275d6c8			DrakHMS7375024						DrakHMS7375024				Moraxella catarrhalis		ERS2442435	ERP107281																		public		PRJEB25371	Genomic_analysis_of_Haemophilus_influenzae__Moraxella_catarrhalis_and_Staphylococcus_aureus-sc-5248	Genomic_analysis_of_Haemophilus_influenzae__Moraxella_catarrhalis_and_Staphylococcus_aureus			ERA2041030		fasp.sra.ebi.ac.uk:/vol1/run/ERR344/ERR3440028/26270_7#96.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR344/ERR3440028/26270_7#96.cram.crai	122228794;1822	CRAM;CRAI	ftp.sra.ebi.ac.uk/vol1/run/ERR344/ERR3440028/26270_7#96.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR344/ERR3440028/26270_7#96.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR344/ERR3440028/26270_7#96.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR344/ERR3440028/26270_7#96.cram.crai		9d79afcdc568ba3a9ea0e7e3ac117b95;dc63c559b515e8f4d69ca7e4c878c391			pathogen;pathogen:bacterium		480	1;131567;2;3379134;1224;1236;2887326;468;475;480							
ERR3904205										325035352									Wellcome Sanger Institute;SC	ERC000011														dcc_compare		HiSeq X Ten paired end sequencing											ERX3914258	SC_EXP_26251_8#130		HiSeq X Ten paired end sequencing					fasp.sra.ebi.ac.uk:/vol1/fastq/ERR390/005/ERR3904205/ERR3904205_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR390/005/ERR3904205/ERR3904205_2.fastq.gz	90536885;96718268	ftp.sra.ebi.ac.uk/vol1/fastq/ERR390/005/ERR3904205/ERR3904205_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR390/005/ERR3904205/ERR3904205_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR390/005/ERR3904205/ERR3904205_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR390/005/ERR3904205/ERR3904205_2.fastq.gz	f8803102df10ef5dcccffed22ca1b098;a26886eb56082639b51bdac60d6211fc		2020-02-12	2020-02-12														HiSeq X Ten	ILLUMINA				2020-02-12		Standard		PAIRED			DN523791F:C5							RANDOM	GENOMIC	WGS									450				Genomic_analysis_of_Haemophilus_influenzae__Moraxella_catarrhalis_and_Staphylococcus_aureus		2152552												SC_RUN_26251_8#130			SAMEA4622166	ebd8570a-207f-11e8-9200-3c4a9275d6c8			DrakHMS7375443						DrakHMS7375443				Moraxella catarrhalis		ERS2442843	ERP107281																		public		PRJEB25371	Genomic_analysis_of_Haemophilus_influenzae__Moraxella_catarrhalis_and_Staphylococcus_aureus-sc-5248	Genomic_analysis_of_Haemophilus_influenzae__Moraxella_catarrhalis_and_Staphylococcus_aureus			ERA2380443		fasp.sra.ebi.ac.uk:/vol1/run/ERR390/ERR3904205/26251_8#130.cram	131480716	CRAM	ftp.sra.ebi.ac.uk/vol1/run/ERR390/ERR3904205/26251_8#130.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR390/ERR3904205/26251_8#130.cram		dce7706b5f8eaa8e789c3d77ddc407d9			pathogen;pathogen:bacterium		480	1;131567;2;3379134;1224;1236;2887326;468;475;480							
